Div,Date,Time,HomeTeam,AwayTeam,Referee,B365H,B365D,B365A,Result,HomeTeamCode,AwayTeamCode,time,hour,RefereeCode,HomeTeam_Form_Score,AwayTeam_Form_Score,HomeTeam_Overall_Rating,AwayTeam_Overall_Rating,B365_result,H2H_HomeForm,H2H_AwayForm
E0,2023-11-27,20:00:00,Fulham,Wolves,M Salisbury,2.38,3.3,3.0,1,9,26,20:00:00,20,23,-1,0,0.425,0.362,1,1.0,1.0
E0,2023-02-12,15:00:00,Arsenal,Wolves,P Bankes,1.25,5.5,12.0,1,0,26,15:00:00,15,25,4,-2,0.684,0.362,1,2.0,2.0
E0,2023-02-12,15:00:00,Brentford,Luton,A Taylor,1.45,4.5,6.5,1,3,14,15:00:00,15,3,0,-2,0.415,0.197,1,0.0,0.0
E0,2023-02-12,15:00:00,Burnley,Sheffield United,C Kavanagh,1.8,3.6,4.5,1,5,20,15:00:00,15,4,-5,-4,0.214,0.111,1,0.0,0.0
E0,2023-02-12,17:30:00,Nott'm Forest,Everton,P Tierney,2.75,3.25,2.6,2,19,8,17:30:00,17,26,0,2,0.374,0.344,2,1.0,1.0
E0,2023-02-12,20:00:00,Newcastle,Man United,R Jones,1.91,3.75,3.8,1,17,16,20:00:00,20,27,5,3,0.507,0.496,1,2.0,1.0
E0,2023-03-12,14:00:00,Bournemouth,Aston Villa,T Bramall,3.4,4.0,1.95,0,2,1,14:00:00,14,35,0,0,0.401,0.503,2,1.0,0.0
E0,2023-03-12,14:00:00,Chelsea,Brighton,C Pawson,1.73,4.2,4.2,1,6,4,14:00:00,14,5,-3,0,0.525,0.46,1,1.0,1.0
E0,2023-03-12,14:00:00,Liverpool,Fulham,S Attwell,1.25,6.5,9.0,1,13,9,14:00:00,14,31,5,-3,0.711,0.425,1,1.5,0.5
E0,2023-03-12,14:00:00,West Ham,Crystal Palace,M Oliver,2.0,3.5,3.8,0,25,7,14:00:00,14,22,0,-1,0.39,0.397,1,0.5,1.5
E0,2023-03-12,16:30:00,Man City,Tottenham,S Hooper,1.29,6.0,9.0,0,15,23,16:30:00,16,33,4,2,0.74,0.506,1,1.0,0.0
E0,2023-05-12,19:30:00,Wolves,Burnley,J Gillett,1.85,3.6,4.2,1,26,5,19:30:00,19,12,1,-3,0.362,0.214,1,0.5,0.5
E0,2023-05-12,20:15:00,Luton,Arsenal,S Barrott,17.0,7.0,1.18,2,14,0,20:15:00,20,32,-1,2,0.197,0.684,2,0.0,0.0
E0,2023-06-12,19:30:00,Brighton,Brentford,P Bankes,1.91,3.8,3.75,1,4,3,19:30:00,19,25,2,-2,0.46,0.415,1,1.5,1.5
E0,2023-06-12,19:30:00,Crystal Palace,Bournemouth,C Pawson,2.25,3.5,3.1,2,7,2,19:30:00,19,5,-1,-2,0.397,0.401,1,1.0,1.0
E0,2023-06-12,19:30:00,Fulham,Nott'm Forest,J Smith,2.0,3.4,3.75,1,9,19,19:30:00,19,15,1,-2,0.425,0.374,1,1.0,1.0
E0,2023-06-12,19:30:00,Sheffield United,Liverpool,S Hooper,12.0,7.5,1.2,2,20,13,19:30:00,19,33,-2,0,0.111,0.711,2,0.0,0.0
E0,2023-06-12,20:15:00,Aston Villa,Man City,J Brooks,4.75,4.2,1.7,1,1,15,20:15:00,20,11,5,0,0.503,0.74,2,0.5,0.5
E0,2023-06-12,20:15:00,Man United,Chelsea,C Kavanagh,2.88,3.4,2.45,1,16,6,20:15:00,20,4,-1,2,0.496,0.525,2,2.5,1.5
E0,2023-07-12,19:30:00,Everton,Newcastle,T Robinson,3.25,3.25,2.25,1,8,17,19:30:00,19,37,-2,-1,0.344,0.507,2,1.0,0.0
E0,2023-07-12,20:15:00,Tottenham,West Ham,M Salisbury,1.75,4.2,4.2,2,23,25,20:15:00,20,23,1,-1,0.506,0.39,1,2.5,0.5
E0,2023-09-12,12:30:00,Crystal Palace,Liverpool,A Madley,6.0,4.5,1.5,2,7,13,12:30:00,12,1,-3,0,0.397,0.711,2,1.0,1.0
E0,2023-09-12,15:00:00,Brighton,Burnley,S Hooper,1.5,4.75,6.0,0,4,5,15:00:00,15,33,2,-3,0.46,0.214,1,0.0,1.0
E0,2023-09-12,15:00:00,Man United,Bournemouth,P Bankes,1.55,4.33,5.75,2,16,2,15:00:00,15,25,1,-1,0.496,0.401,1,1.0,1.0
E0,2023-09-12,15:00:00,Sheffield United,Brentford,S Attwell,4.2,3.8,1.75,1,20,3,15:00:00,15,31,-3,-2,0.111,0.415,2,0.0,0.0
E0,2023-09-12,15:00:00,Wolves,Nott'm Forest,S Barrott,1.85,3.6,4.33,0,26,19,15:00:00,15,32,3,-4,0.362,0.374,1,1.5,0.5
E0,2023-09-12,17:30:00,Aston Villa,Arsenal,J Gillett,3.3,3.6,2.1,1,1,0,17:30:00,17,12,5,2,0.503,0.684,2,0.0,0.0
E0,2023-10-12,14:00:00,Everton,Chelsea,M Oliver,3.1,3.5,2.25,1,8,6,14:00:00,14,22,0,1,0.344,0.525,2,2.0,1.0
E0,2023-10-12,14:00:00,Fulham,West Ham,P Tierney,2.38,3.5,2.9,1,9,25,14:00:00,14,26,1,-1,0.425,0.39,1,0.0,0.0
E0,2023-10-12,14:00:00,Luton,Man City,T Robinson,17.0,8.0,1.14,2,14,15,14:00:00,14,37,-2,-2,0.197,0.74,2,0.0,0.0
E0,2023-10-12,16:30:00,Tottenham,Newcastle,C Kavanagh,2.15,3.8,3.1,1,23,17,16:30:00,16,4,-1,-1,0.506,0.507,1,1.0,1.0
E0,2023-12-15,20:00:00,Nott'm Forest,Tottenham,J Gillett,4.2,4.2,1.73,2,19,23,20:00:00,20,12,-1,1,0.374,0.506,2,0.0,0.0
E0,2023-12-16,15:00:00,Chelsea,Sheffield United,A Madley,1.22,6.5,13.0,1,6,20,15:00:00,15,1,-1,-4,0.525,0.111,1,0.0,0.0
E0,2023-12-16,15:00:00,Man City,Crystal Palace,P Tierney,1.18,8.0,13.0,0,15,7,15:00:00,15,26,3,0,0.74,0.397,1,1.5,1.5
E0,2023-12-16,15:00:00,Newcastle,Fulham,S Barrott,1.8,3.8,4.0,1,17,9,15:00:00,15,32,5,-3,0.507,0.425,1,1.0,1.0
E0,2023-12-16,17:30:00,Burnley,Everton,A Taylor,3.6,3.4,2.1,2,5,8,17:30:00,17,3,-3,3,0.214,0.344,2,1.0,0.0
E0,2023-12-17,14:00:00,Arsenal,Brighton,T Robinson,1.44,5.0,6.0,1,0,4,14:00:00,14,37,4,-2,0.684,0.46,1,0.5,1.5
E0,2023-12-17,14:00:00,Brentford,Aston Villa,D Coote,3.2,3.75,2.1,2,3,1,14:00:00,14,7,1,1,0.415,0.503,2,2.0,1.0
E0,2023-12-17,14:00:00,West Ham,Wolves,C Kavanagh,2.15,3.5,3.3,1,25,26,14:00:00,14,4,1,-2,0.39,0.362,1,2.0,0.0
E0,2023-12-17,16:30:00,Liverpool,Man United,M Oliver,1.3,6.0,8.0,0,13,16,16:30:00,16,22,5,3,0.711,0.496,1,2.0,1.0
E0,2023-12-21,20:00:00,Crystal Palace,Brighton,J Brooks,3.3,3.3,2.15,0,7,4,20:00:00,20,11,-4,-2,0.397,0.46,2,1.5,1.5
E0,2023-12-22,20:00:00,Aston Villa,Sheffield United,A Taylor,1.22,6.5,12.0,0,1,20,20:00:00,20,3,5,-4,0.503,0.111,1,0.0,0.0
E0,2023-12-23,12:30:00,West Ham,Man United,S Hooper,2.6,3.6,2.6,1,25,16,12:30:00,12,33,1,2,0.39,0.496,1,1.0,0.0
E0,2023-12-23,15:00:00,Fulham,Burnley,R Welch,1.67,3.75,5.25,2,9,5,15:00:00,15,29,3,-4,0.425,0.214,1,0.0,0.0
E0,2023-12-23,15:00:00,Luton,Newcastle,D England,4.75,4.2,1.65,1,14,17,15:00:00,15,8,-2,-3,0.197,0.507,2,0.0,0.0
E0,2023-12-23,15:00:00,Nott'm Forest,Bournemouth,R Jones,2.75,3.4,2.55,2,19,2,15:00:00,15,27,-2,1,0.374,0.401,2,0.5,0.5
E0,2023-12-23,15:00:00,Tottenham,Everton,S Attwell,1.75,4.2,4.0,1,23,8,15:00:00,15,31,-1,3,0.506,0.344,1,3.0,1.0
E0,2023-12-23,17:30:00,Liverpool,Arsenal,C Kavanagh,2.38,3.6,2.8,0,13,0,17:30:00,17,4,4,0,0.711,0.684,1,1.5,1.5
E0,2023-12-24,13:00:00,Wolves,Chelsea,D Coote,3.75,3.75,1.91,1,26,6,13:00:00,13,7,2,-1,0.362,0.525,2,2.0,1.0
E0,2023-12-26,12:30:00,Newcastle,Nott'm Forest,C Kavanagh,1.5,4.33,5.75,2,17,19,12:30:00,12,4,5,-3,0.507,0.374,1,1.0,1.0
E0,2023-12-26,15:00:00,Bournemouth,Fulham,T Robinson,2.15,3.6,3.2,1,2,9,15:00:00,15,37,0,-4,0.401,0.425,1,1.5,0.5
E0,2023-12-26,15:00:00,Sheffield United,Luton,S Allison,2.3,3.3,3.1,2,20,14,15:00:00,15,30,-1,-2,0.111,0.197,1,0.0,0.0
E0,2023-12-26,17:30:00,Burnley,Liverpool,P Tierney,6.5,5.25,1.4,2,5,13,17:30:00,17,26,-3,2,0.214,0.711,2,0.0,0.0
E0,2023-12-26,20:00:00,Man United,Aston Villa,C Pawson,2.6,3.5,2.6,1,16,1,20:00:00,20,5,1,1,0.496,0.503,1,1.5,0.5
E0,2023-12-27,19:30:00,Brentford,Wolves,A Madley,1.95,3.5,4.2,2,3,26,19:30:00,19,1,1,-3,0.415,0.362,1,0.5,1.5
E0,2023-12-27,19:30:00,Chelsea,Crystal Palace,M Salisbury,1.67,4.0,5.0,1,6,7,19:30:00,19,23,1,-1,0.525,0.397,1,2.0,2.0
E0,2023-12-27,20:15:00,Everton,Man City,J Brooks,5.75,4.0,1.57,2,8,15,20:15:00,20,11,2,0,0.344,0.74,2,0.5,0.5
E0,2023-12-28,19:30:00,Brighton,Tottenham,J Gillett,2.5,3.6,2.6,1,4,23,19:30:00,19,12,1,2,0.46,0.506,1,0.0,1.0
E0,2023-12-28,20:15:00,Arsenal,West Ham,M Oliver,1.33,5.5,7.5,2,0,25,20:15:00,20,22,5,-1,0.684,0.39,1,2.5,1.5
E0,2023-12-30,12:30:00,Luton,Chelsea,P Tierney,6.5,4.2,1.5,2,14,6,12:30:00,12,26,0,-3,0.197,0.525,2,0.0,0.0
E0,2023-12-30,15:00:00,Aston Villa,Burnley,S Attwell,1.36,5.25,7.5,1,1,5,15:00:00,15,31,4,-2,0.503,0.214,1,0.5,2.5
E0,2023-12-30,15:00:00,Crystal Palace,Brentford,R Jones,2.2,3.3,3.4,1,7,3,15:00:00,15,27,-4,-3,0.397,0.415,1,2.5,2.5
E0,2023-12-30,15:00:00,Man City,Sheffield United,D Coote,1.08,11.0,29.0,1,15,20,15:00:00,15,7,2,-3,0.74,0.111,1,0.0,1.0
E0,2023-12-30,15:00:00,Wolves,Everton,T Bramall,2.63,3.3,2.7,1,26,8,15:00:00,15,35,3,3,0.362,0.344,1,1.5,3.5
E0,2023-12-30,17:30:00,Nott'm Forest,Man United,T Robinson,3.2,3.6,2.15,1,19,16,17:30:00,17,37,-3,0,0.374,0.496,2,0.0,0.0
E0,2023-12-31,14:00:00,Fulham,Arsenal,J Smith,5.25,4.5,1.55,1,9,0,14:00:00,14,15,1,0,0.425,0.684,2,0.5,0.5
E0,2023-12-31,14:00:00,Tottenham,Bournemouth,S Hooper,1.75,4.2,4.0,1,23,2,14:00:00,14,33,-1,3,0.506,0.401,1,0.0,2.0
E0,2024-01-01,20:00:00,Liverpool,Newcastle,A Taylor,1.45,4.5,7.0,1,13,17,20:00:00,20,3,3,-4,0.711,0.507,1,2.0,3.0
E0,2024-02-01,19:30:00,West Ham,Brighton,S Barrott,2.45,3.75,2.75,0,25,4,19:30:00,19,32,2,-1,0.39,0.46,1,0.5,1.5
E0,2024-12-01,19:45:00,Burnley,Luton,T Harrington,2.0,3.6,3.6,0,5,14,19:45:00,19,36,-3,-2,0.214,0.197,1,0.0,1.0
E0,2024-01-13,12:30:00,Chelsea,Fulham,A Taylor,1.6,4.2,5.25,1,6,9,12:30:00,12,3,2,-4,0.525,0.425,1,0.5,1.5
E0,2024-01-13,17:30:00,Newcastle,Man City,C Kavanagh,5.5,4.33,1.55,2,17,15,17:30:00,17,4,3,2,0.507,0.74,2,0.5,0.5
E0,2024-01-14,14:00:00,Everton,Aston Villa,D Coote,2.8,3.5,2.45,0,8,1,14:00:00,14,7,0,0,0.344,0.503,2,0.0,0.0
E0,2024-01-14,16:30:00,Man United,Tottenham,J Brooks,2.2,3.75,3.0,0,16,23,16:30:00,16,11,1,0,0.496,0.506,1,2.5,1.5
E0,2024-01-20,12:30:00,Arsenal,Crystal Palace,P Tierney,1.3,5.75,9.0,1,0,7,12:30:00,12,26,3,-1,0.684,0.397,1,1.5,2.5
E0,2024-01-20,17:30:00,Brentford,Nott'm Forest,D England,1.91,3.6,4.0,1,3,19,17:30:00,17,8,-1,-2,0.415,0.374,1,2.0,1.0
E0,2024-01-21,14:00:00,Sheffield United,West Ham,M Salisbury,3.4,3.3,2.2,0,20,25,14:00:00,14,23,-1,1,0.111,0.39,2,0.0,0.0
E0,2024-01-21,16:30:00,Bournemouth,Liverpool,A Madley,4.2,4.5,1.7,2,2,13,16:30:00,16,1,2,3,0.401,0.711,2,1.0,0.0
E0,2024-01-22,19:45:00,Brighton,Wolves,C Pawson,1.65,4.33,5.0,0,4,26,19:45:00,19,5,2,-3,0.46,0.362,1,1.0,3.0
E0,2024-01-30,19:30:00,Nott'm Forest,Arsenal,S Hooper,7.5,5.0,1.4,2,19,0,19:30:00,19,33,-3,0,0.374,0.684,2,1.0,0.0
E0,2024-01-30,19:45:00,Fulham,Everton,T Bramall,2.45,3.2,3.0,0,9,8,19:45:00,19,35,3,1,0.425,0.344,1,0.5,2.5
E0,2024-01-30,19:45:00,Luton,Brighton,R Jones,4.2,4.2,1.75,1,14,4,19:45:00,19,27,-1,-1,0.197,0.46,2,0.0,0.0
E0,2024-01-30,20:00:00,Crystal Palace,Sheffield United,T Harrington,1.62,3.6,6.5,1,7,20,20:00:00,20,36,-2,-3,0.397,0.111,1,0.0,1.0
E0,2024-01-30,20:15:00,Aston Villa,Newcastle,J Brooks,1.85,4.0,3.8,2,1,17,20:15:00,20,11,4,-5,0.503,0.507,1,2.0,0.0
E0,2024-01-31,19:30:00,Man City,Burnley,S Barrott,1.08,12.0,21.0,1,15,5,19:30:00,19,32,2,-2,0.74,0.214,1,1.0,2.0
E0,2024-01-31,19:30:00,Tottenham,Brentford,D Coote,1.67,4.2,4.75,1,23,3,19:30:00,19,7,1,-3,0.506,0.415,1,2.5,1.5
E0,2024-01-31,20:15:00,Liverpool,Chelsea,P Tierney,1.57,4.33,5.25,1,13,6,20:15:00,20,26,3,-3,0.711,0.525,1,2.5,2.5
E0,2024-01-02,19:30:00,West Ham,Bournemouth,T Robinson,2.4,3.75,2.75,0,25,2,19:30:00,19,37,3,3,0.39,0.401,1,1.5,1.5
E0,2024-01-02,20:15:00,Wolves,Man United,J Gillett,2.63,3.6,2.55,2,26,16,20:15:00,20,12,4,-2,0.362,0.496,2,0.0,1.0
E0,2024-03-02,12:30:00,Everton,Tottenham,M Oliver,3.0,3.6,2.25,0,8,23,12:30:00,12,22,0,-1,0.344,0.506,2,1.0,1.0
E0,2024-03-02,15:00:00,Brighton,Crystal Palace,S Hooper,1.7,4.0,4.75,1,4,7,15:00:00,15,33,2,-3,0.46,0.397,1,3.0,2.0
E0,2024-03-02,15:00:00,Burnley,Fulham,D Bond,2.9,3.4,2.38,0,5,9,15:00:00,15,6,-2,-5,0.214,0.425,2,0.0,1.0
E0,2024-03-02,15:00:00,Newcastle,Luton,T Bramall,1.44,4.75,6.5,0,17,14,15:00:00,15,35,1,-2,0.507,0.197,1,0.0,0.0
E0,2024-03-02,17:30:00,Sheffield United,Aston Villa,P Tierney,5.25,4.2,1.62,2,20,1,17:30:00,17,26,-2,1,0.111,0.503,2,0.5,0.5
E0,2024-04-02,14:00:00,Bournemouth,Nott'm Forest,R Welch,1.7,4.2,4.5,0,2,19,14:00:00,14,29,2,-2,0.401,0.374,1,0.5,2.5
E0,2024-04-02,14:00:00,Chelsea,Wolves,T Robinson,1.62,4.0,5.5,2,6,26,14:00:00,14,37,4,-2,0.525,0.362,1,2.0,1.0
E0,2024-04-02,14:00:00,Man United,West Ham,A Madley,1.62,4.2,5.0,1,16,25,14:00:00,14,1,2,2,0.496,0.39,1,2.0,1.0
E0,2024-04-02,16:30:00,Arsenal,Liverpool,A Taylor,2.2,3.6,3.1,1,0,13,16:30:00,16,3,3,4,0.684,0.711,1,2.0,1.0
E0,2024-05-02,20:00:00,Brentford,Man City,J Gillett,7.0,4.75,1.4,2,3,15,20:00:00,20,12,-1,2,0.415,0.74,2,1.0,1.0
E0,2024-10-02,12:30:00,Man City,Everton,J Brooks,1.18,8.0,13.0,1,15,8,12:30:00,12,11,2,0,0.74,0.344,1,1.5,3.5
E0,2024-10-02,15:00:00,Fulham,Bournemouth,D England,2.38,3.5,2.8,1,9,2,15:00:00,15,8,2,2,0.425,0.401,1,0.5,0.5
E0,2024-10-02,15:00:00,Liverpool,Burnley,T Robinson,1.17,8.0,17.0,1,13,5,15:00:00,15,37,3,-2,0.711,0.214,1,1.0,2.0
E0,2024-10-02,15:00:00,Luton,Sheffield United,C Kavanagh,1.75,3.75,4.75,2,14,20,15:00:00,15,4,-1,-4,0.197,0.111,1,0.0,1.0
E0,2024-10-02,15:00:00,Tottenham,Brighton,S Barrott,1.8,4.2,3.8,1,23,4,15:00:00,15,32,3,-3,0.506,0.46,1,1.0,2.0
E0,2024-10-02,15:00:00,Wolves,Brentford,S Hooper,2.1,3.6,3.4,2,26,3,15:00:00,15,33,2,-5,0.362,0.415,1,1.5,2.5
E0,2024-10-02,17:30:00,Nott'm Forest,Newcastle,A Taylor,3.3,3.75,2.05,2,19,17,17:30:00,17,3,-3,-3,0.374,0.507,2,0.0,1.0
E0,2024-11-02,14:00:00,West Ham,Arsenal,C Pawson,6.0,4.33,1.53,2,25,0,14:00:00,14,5,2,0,0.39,0.684,2,0.5,1.5
E0,2024-11-02,16:30:00,Aston Villa,Man United,R Jones,2.15,3.75,3.1,2,1,16,16:30:00,16,27,2,-2,0.503,0.496,1,1.5,1.5
E0,2024-12-02,20:00:00,Crystal Palace,Chelsea,M Oliver,4.2,3.8,1.85,2,7,6,20:00:00,20,22,0,-3,0.397,0.525,2,0.0,0.0
E0,2024-02-17,12:30:00,Brentford,Liverpool,M Oliver,5.5,4.33,1.57,2,3,13,12:30:00,12,22,-1,3,0.415,0.711,2,1.5,0.5
E0,2024-02-17,15:00:00,Burnley,Arsenal,J Gillett,10.0,5.75,1.29,2,5,0,15:00:00,15,12,-1,0,0.214,0.684,2,0.5,0.5
E0,2024-02-17,15:00:00,Fulham,Aston Villa,L Smith,2.9,3.75,2.2,2,9,1,15:00:00,15,18,2,1,0.425,0.503,2,1.0,0.0
E0,2024-02-17,15:00:00,Newcastle,Bournemouth,M Salisbury,1.83,4.2,3.75,0,17,2,15:00:00,15,23,0,0,0.507,0.401,1,1.0,1.0
E0,2024-02-17,15:00:00,Nott'm Forest,West Ham,T Bramall,2.38,3.5,2.9,1,19,25,15:00:00,15,35,-3,0,0.374,0.39,1,1.0,0.0
E0,2024-02-17,15:00:00,Tottenham,Wolves,A Taylor,1.53,4.75,5.25,2,23,26,15:00:00,15,3,5,0,0.506,0.362,1,1.0,1.0
E0,2024-02-17,17:30:00,Man City,Chelsea,A Madley,1.33,5.5,8.0,0,15,6,17:30:00,17,1,3,-1,0.74,0.525,1,2.5,2.5
E0,2024-02-18,14:00:00,Sheffield United,Brighton,S Attwell,5.0,4.2,1.62,2,20,4,14:00:00,14,31,-2,-3,0.111,0.46,2,0.5,0.5
E0,2024-02-18,16:30:00,Luton,Man United,D Coote,4.0,4.0,1.8,2,14,16,16:30:00,16,7,-1,0,0.197,0.496,2,0.0,0.0
E0,2024-02-19,20:00:00,Everton,Crystal Palace,P Tierney,1.7,3.6,5.25,0,8,7,20:00:00,20,26,1,-3,0.344,0.397,1,2.5,1.5
E0,2024-02-20,19:30:00,Man City,Brentford,D England,1.18,8.0,13.0,1,15,3,19:30:00,19,8,3,-3,0.74,0.415,1,1.0,2.0
E0,2024-02-21,19:30:00,Liverpool,Luton,A Madley,1.2,7.0,13.0,1,13,14,19:30:00,19,1,3,-1,0.711,0.197,1,0.5,0.5
E0,2024-02-24,15:00:00,Aston Villa,Nott'm Forest,S Barrott,1.53,4.5,5.75,1,1,19,15:00:00,15,32,0,-1,0.503,0.374,1,1.5,0.5
E0,2024-02-24,15:00:00,Brighton,Everton,T Harrington,1.83,3.8,4.2,0,4,8,15:00:00,15,36,3,-2,0.46,0.344,1,0.5,2.5
E0,2024-02-24,15:00:00,Crystal Palace,Burnley,L Smith,1.95,3.5,4.0,1,7,5,15:00:00,15,18,0,-2,0.397,0.214,1,1.0,2.0
E0,2024-02-24,15:00:00,Man United,Fulham,M Oliver,1.57,4.33,5.5,2,16,9,15:00:00,15,22,2,-4,0.496,0.425,1,1.0,2.0
E0,2024-02-24,17:30:00,Bournemouth,Man City,J Gillett,7.0,5.25,1.4,2,2,15,17:30:00,17,12,1,3,0.401,0.74,2,0.0,0.0
E0,2024-02-24,20:00:00,Arsenal,Newcastle,P Tierney,1.36,5.25,8.0,1,0,17,20:00:00,20,26,3,-1,0.684,0.507,1,1.5,1.5
E0,2024-02-25,13:30:00,Wolves,Sheffield United,D Bond,1.44,4.75,7.0,1,26,20,13:30:00,13,6,0,-2,0.362,0.111,1,0.0,0.0
E0,2024-02-26,20:00:00,West Ham,Brentford,S Hooper,2.5,3.5,2.75,1,25,3,20:00:00,20,33,1,-3,0.39,0.415,1,0.0,0.0
E0,2024-02-03,15:00:00,Brentford,Chelsea,J Gillett,3.1,3.75,2.15,0,3,6,15:00:00,15,12,-3,0,0.415,0.525,2,0.5,3.5
E0,2024-02-03,15:00:00,Everton,West Ham,C Pawson,2.05,3.6,3.5,2,8,25,15:00:00,15,5,0,-2,0.344,0.39,1,1.0,1.0
E0,2024-02-03,15:00:00,Fulham,Brighton,S Hooper,2.55,3.6,2.63,1,9,4,15:00:00,15,33,0,-1,0.425,0.46,1,1.5,1.5
E0,2024-02-03,15:00:00,Newcastle,Wolves,T Robinson,1.91,4.0,3.6,1,17,26,15:00:00,15,37,-1,2,0.507,0.362,1,3.0,1.0
E0,2024-02-03,15:00:00,Nott'm Forest,Liverpool,P Tierney,6.0,4.33,1.53,2,19,13,15:00:00,15,26,-1,3,0.374,0.711,2,1.0,0.0
E0,2024-02-03,15:00:00,Tottenham,Crystal Palace,J Brooks,1.5,4.33,6.5,1,23,7,15:00:00,15,11,3,-3,0.506,0.397,1,2.0,2.0
E0,2024-02-03,17:30:00,Luton,Aston Villa,M Oliver,4.33,4.2,1.73,2,14,1,17:30:00,17,22,-1,2,0.197,0.503,2,0.0,0.0
E0,2024-03-03,13:00:00,Burnley,Bournemouth,D Coote,3.75,3.6,1.95,2,5,2,13:00:00,13,7,-3,-1,0.214,0.401,2,0.0,0.0
E0,2024-03-03,15:30:00,Man City,Man United,A Madley,1.25,5.75,11.0,1,15,16,15:30:00,15,1,4,1,0.74,0.496,1,2.0,2.0
E0,2024-04-03,20:00:00,Sheffield United,Arsenal,S Barrott,17.0,7.0,1.18,2,20,0,20:00:00,20,32,-2,2,0.111,0.684,2,0.0,0.0
E0,2024-09-03,12:30:00,Man United,Everton,S Hooper,1.83,3.6,4.0,1,16,8,12:30:00,12,33,0,-3,0.496,0.344,1,1.5,2.5
E0,2024-09-03,15:00:00,Bournemouth,Sheffield United,A Taylor,1.33,5.25,8.0,0,2,20,15:00:00,15,3,-1,-2,0.401,0.111,1,0.0,1.0
E0,2024-09-03,15:00:00,Crystal Palace,Luton,S Singh,1.75,3.8,4.2,0,7,14,15:00:00,15,34,2,-1,0.397,0.197,1,0.0,0.0
E0,2024-09-03,15:00:00,Wolves,Fulham,T Harrington,2.5,3.4,2.75,1,26,9,15:00:00,15,36,1,-2,0.362,0.425,1,1.0,1.0
E0,2024-09-03,17:30:00,Arsenal,Brentford,R Jones,1.22,7.0,11.0,1,0,3,17:30:00,17,27,3,-3,0.684,0.415,1,1.5,2.5
E0,2024-10-03,13:00:00,Aston Villa,Tottenham,C Kavanagh,2.38,4.0,2.6,2,1,23,13:00:00,13,4,0,0,0.503,0.506,1,1.0,2.0
E0,2024-10-03,14:00:00,Brighton,Nott'm Forest,M Salisbury,1.8,4.0,4.0,1,4,19,14:00:00,14,23,2,-1,0.46,0.374,1,0.5,1.5
E0,2024-10-03,14:00:00,West Ham,Burnley,D England,1.67,4.0,4.75,0,25,5,14:00:00,14,8,1,-3,0.39,0.214,1,1.0,2.0
E0,2024-10-03,15:45:00,Liverpool,Man City,M Oliver,3.0,3.75,2.2,0,13,15,15:45:00,15,22,4,5,0.711,0.74,2,2.5,1.5
E0,2024-11-03,20:00:00,Chelsea,Newcastle,J Brooks,1.91,4.0,3.6,1,6,17,20:00:00,20,11,3,-1,0.525,0.507,1,1.5,1.5
E0,2024-03-13,19:30:00,Bournemouth,Luton,S Allison,1.5,4.75,5.75,1,2,14,19:30:00,19,30,-1,0,0.401,0.197,1,0.0,0.0
E0,2024-03-16,15:00:00,Burnley,Brentford,D Bond,3.25,3.6,2.15,1,5,3,15:00:00,15,6,-3,-3,0.214,0.415,2,1.0,0.0
E0,2024-03-16,15:00:00,Luton,Nott'm Forest,D England,2.8,3.5,2.45,0,14,19,15:00:00,15,8,-3,-2,0.197,0.374,2,0.5,0.5
E0,2024-03-16,17:30:00,Fulham,Tottenham,R Jones,3.5,3.8,1.95,1,9,23,17:30:00,17,27,2,1,0.425,0.506,2,0.0,0.0
E0,2024-03-17,14:00:00,West Ham,Aston Villa,J Gillett,2.63,3.75,2.45,0,25,1,14:00:00,14,12,0,2,0.39,0.503,2,1.5,2.5
E0,2024-03-30,12:30:00,Newcastle,West Ham,R Jones,1.83,4.2,3.8,1,17,25,12:30:00,12,27,-1,0,0.507,0.39,1,1.5,2.5
E0,2024-03-30,15:00:00,Bournemouth,Everton,S Barrott,2.2,3.6,3.2,1,2,8,15:00:00,15,32,-1,-3,0.401,0.344,1,1.0,0.0
E0,2024-03-30,15:00:00,Chelsea,Burnley,D England,1.29,6.0,9.5,0,6,5,15:00:00,15,8,3,-4,0.525,0.214,1,0.5,2.5
E0,2024-03-30,15:00:00,Nott'm Forest,Crystal Palace,C Kavanagh,2.2,3.3,3.4,0,19,7,15:00:00,15,4,-1,-4,0.374,0.397,1,2.0,1.0
E0,2024-03-30,15:00:00,Sheffield United,Fulham,T Robinson,4.5,4.0,1.73,0,20,9,15:00:00,15,37,-4,-2,0.111,0.425,2,0.0,0.0
E0,2024-03-30,15:00:00,Tottenham,Luton,J Gillett,1.2,8.0,11.0,1,23,14,15:00:00,15,12,3,-2,0.506,0.197,1,0.0,1.0
E0,2024-03-30,17:30:00,Aston Villa,Wolves,P Tierney,1.6,4.33,5.0,1,1,26,17:30:00,17,26,-1,2,0.503,0.362,1,1.0,1.0
E0,2024-03-30,20:00:00,Brentford,Man United,S Hooper,3.0,3.8,2.2,0,3,16,20:00:00,20,33,-2,1,0.415,0.496,2,1.0,0.0
E0,2024-03-31,14:00:00,Liverpool,Brighton,D Coote,1.36,5.5,7.5,1,13,4,14:00:00,14,7,4,-2,0.711,0.46,1,1.5,2.5
E0,2024-03-31,16:30:00,Man City,Arsenal,A Taylor,1.91,3.8,3.8,0,15,0,16:30:00,16,3,4,3,0.74,0.684,1,2.0,2.0
